Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.01632816,0.015151999,0.0
6.1,0.01632816,0.015151999,0.0
6.2,0.01632816,0.015151999,0.0
6.3,0.01632816,0.015151999,0.0
6.4,0.01632816,0.015151999,0.0
6.5,0.01632816,0.015151999,0.0
6.6,0.01632816,0.015151999,0.0
6.7,0.016039822,0.014814927,0.0
6.8,0.015762992,0.014496264,0.0
6.9,0.0139789665,0.012442358,0.0
7.0,0.012905477,0.011235553,0.0
7.1,0.0108696,0.008923251,0.0
7.2,0.010608427,0.008643437,0.0
7.3,0.009587734,0.007913102,0.0
7.4,0.009157699,0.007469408,0.0
7.5,0.007068595,0.005755797,0.0
7.6,0.0036401073,0.0029143891,0.0
7.7,0.0021278851,0.0016999791,0.0
7.8,8.8787393E-4,7.455582E-4,0.0
7.9,1.4197957E-4,1.1736421E-4,0.0
8.0,4.8861225E-6,2.6101147E-6,0.0
